SITE,LATITUDE,LONGITUDE,MPAGroup,site_designation,site_status,MLPA_REGN,YEAR_MPA,year,swathtrans,swath_ANTSOL,swath_ANTXAN,swath_APLCAL,swath_APOCAL,swath_APOPAR,swath_BALNUB,swath_CANSPP,swath_CENCOR,swath_COSCOS,swath_CRAGIG,swath_CRIALB,swath_CRYSTE,swath_DERIMB,swath_EISARBADSUB,swath_HALCOR,swath_HALKAM,swath_HALRUF,swath_HALWAL,swath_KELKEL,swath_LAMFAR,swath_LAMSETADSUB,swath_LEPCHI,swath_LOXGRA,swath_LOXSCY,swath_LYTPIC,swath_MACSTIPES,swath_MEDAEQ,swath_MEGCRE,swath_MEGUND,swath_MESFRAAD,swath_METSPP,swath_MURCAL,swath_MURFRU,swath_NEOSPA,swath_NERLUE,swath_ORTKOE,swath_PACFIM,swath_PANINT,swath_PATMIN,swath_PISBRE,swath_PISGIG,swath_PISOCH,swath_POMGIB,swath_PTECALADSUB,swath_PUGFOL,swath_PUGPRO,swath_PUGRIC,swath_PYCHEL,swath_STEOSMAD,swath_STRPURAD,swath_STYMON,swath_TETCAL,swath_URTPIS,swath_URTSPP,swath_LAMSPP,swath_EISARBAD,swath_EUGRUB,swath_HENLEV,swath_LAMSETAD,swath_LINCOL,swath_OCTOPUS,swath_PTECALAD,swath_TEGREG,swath_URTCOR,swath_URTCRA,swath_URTMCP,swath_URTCOLMCP,swath_CERFOL,swath_CUCMIN,swath_PLEGAR,swath_STYCAL,swath_MESFRAREC,swath_STRPURREC,swath_TEST
BUTTERFLY_UC,36.5397,-121.9363,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2007,6,0.166667,0,0,0.166667,0,0.166667,0,0,0,0.333333,5,0.833333,0.333333,0,0,0,0,0,0.333333,0,0,0,0.166667,0,0,170.8333,1.833333,0,0,0.333333,0,0,0,0,2,0.333333,0,0,86.33333,0,4.333333,0,6,0,0,0,0,0.666667,3.166667,2.333333,1.333333,8.333333,1.166667,0.166667,0,0,0,1.666667,2.833333,0,0,3.333333,0,0,0,0,0,0,8,15.66667,20.5,0,0,0
BUTTERFLY_UC,36.5397,-121.9363,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2008,6,0,0,0,0,0,0,0.166667,0,0,0.333333,8.666667,0.666667,0.833333,0,0,0,0.666667,0,0,0,0,0,0,0,0,199.1667,2.666667,0.166667,0,0,0,0,0,0,15,0.5,0,0,92.5,0,3.833333,0,0.333333,0,0,0,0.333333,0.166667,13,1.833333,2.333333,5.666667,3.5,0.333333,0,0,0,1.166667,9,0,0,6,0,0,0,0,0,0,0.166667,0,0.666667,0,0,0
BUTTERFLY_UC,36.5397,-121.9363,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2010,6,0,0,0,0,0,0,0.166667,0,0,0.166667,3.666667,0.833333,0.833333,0,0,0,0.166667,1.333333,0,0,0,0,0,0,0,130,2.833333,0,0,0,0,0,0,0,6.833333,0.666667,0,0,61.5,0,4.166667,0,8,0,0,0,0.166667,0.833333,11.16667,1.833333,0.833333,6.833333,1.5,0.333333,0,0,0,2,10.5,0,0,16.66667,0,0,0,0,0,0,2.833333,3.5,0,0,0,0
BUTTERFLY_UC,36.5397,-121.9363,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2011,6,0.333333,0,0,0,0,0.333333,0.166667,0,0,0,6.5,0.5,1.333333,0,0,0,1.5,0,0,0,0,0,0,0,0,17,1.166667,0.5,0,0.166667,0,0,0,0,0.5,0.5,0,0,27.16667,0,2.333333,0,0.666667,0,0,0,0.333333,0.833333,2.166667,2,7.333333,4.333333,0.5,0,0,0,0,2.166667,2.333333,0,0,3.333333,0,0,0,0,0,0.333333,3.666667,2.833333,9.833333,0,0,0
BUTTERFLY_UC,36.5397,-121.9363,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2013,6,0.5,0.5,0,0,0.333333,0,0,0,0,0.166667,28.66667,5.666667,1,0,0,0.166667,3.5,0,0,1.333333,0,0,0.166667,0.5,0,119,2.666667,0.166667,0,0.166667,0,0,0,0,0,1.5,0,0,76.33333,0.166667,8.666667,1,0.666667,0,0,0,0,1.5,13.5,2.166667,11.83333,13.66667,1.666667,0,0,0,0,4,2.333333,0,0,6.5,0,0,0,0,0,1,26.66667,0,0,0,0,0
BUTTERFLY_UC,36.5397,-121.9363,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2014,6,0.166667,0,0,0.5,0,0.333333,0.166667,0,0,1.166667,11,2.166667,1.166667,0,0,0.5,2.666667,1.166667,0,0,0,0,0,1,0,94.5,0.333333,0.833333,0,2.333333,0,0,0,0,0.833333,0,0,0,79.66667,0,0.5,0.166667,2,0,0,0,0.5,0.333333,24.33333,19.33333,4.5,7,0.666667,0,0,0,0,2.5,12.5,0,0,37.16667,0,0.666667,1.666667,0,0,2.166667,3.666667,3.833333,0.166667,0,0,0
BUTTERFLY_UC,36.5397,-121.9363,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2015,6,0.166667,0,0,1,0,1.666667,0.333333,0,0,0.166667,7.333333,3.5,1.166667,0,0,0,3,1.166667,0.166667,0,0,0,0,0.666667,0,39.5,0.333333,0,7.166667,27.5,0,0,0,0,0,0.333333,0,0,42,0,0.666667,0.166667,0,0,0.166667,0,0,0,8.833333,139.5,17.16667,9.666667,3.5,0,0,0,0,0.5,1.166667,0,0,11.83333,0,0.333333,0.5,0,0,2,0,1,0,0.166667,16.33333,0
BUTTERFLY_UC,36.5397,-121.9363,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2017,6,0,0.666667,0,0.333333,0.833333,43.5,0.333333,0,0,0.166667,4.833333,2,1.5,0,0,0,2,0.333333,0.333333,0,0,0,0,0,0,24.33333,0,1.166667,0,104.5,0,0,0,0,0.666667,0.333333,0,0,12.5,0,1.166667,1.5,4.333333,0,0,0,0.166667,0,0,436.5,35,0.5,1,0,0,0,0,5.666667,16.66667,0,0,9.333333,0,0,0,0,0,1,5.833333,0,13.5,0.833333,12.5,0
BUTTERFLY_UC,36.5397,-121.9363,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2018,6,0.333333,0.333333,0,1,0,75.5,0.5,0,0,0.333333,10.16667,0.333333,2,0,0,0,4,0,0.166667,0,0,0,0,0.166667,0.166667,0,0,0.5,0,57.5,0,0,0,0,0.333333,0,0,0,33.5,0,0.333333,0,1.333333,0,0,0,0,0,43.66667,655,1.5,2.5,4.5,0,0,0,0,1.833333,33.16667,0,0,10.83333,0,0,0,0,0,2.5,9.166667,0,0,1,199.8333,0
BUTTERFLY_UC,36.5397,-121.9363,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2019,6,0,0.5,0,2,0.333333,0.166667,0,0,0,2,11.83333,0.333333,4.666667,0,0,0.333333,1.166667,0,0.166667,0,0,0,0,0.166667,0,0.5,0.166667,1,0,56.83333,0,0,0,0.166667,0,0,0,0,47,0,0.666667,0,17.83333,0,0,0,0.166667,0,4.833333,371.3333,6.333333,2.333333,3.5,0.166667,0,0,0,3.333333,1.666667,0,0,3.5,0,0,0.166667,0,0,5.166667,19.5,0,0,0.166667,41.33333,0
BUTTERFLY_UC,36.5397,-121.9363,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2020,6,0,0,0,0.333333,0.166667,0,0.166667,0,0,2.666667,18,1.166667,5.833333,0,0,0.333333,0.333333,0,0,0,0,0,0,0.166667,0,0,0,0.5,0,51,0,0,0,0,0.333333,0,0,0,48.16667,0,0.5,0,18.66667,0,0,0,0.333333,0,2.166667,885.3333,7.833333,2.166667,1.166667,1.333333,0,1.833333,0,2.5,3.666667,0,0,2,0,0,0,0,0,3.5,0,0,1.333333,1.333333,265.6667,0
BUTTERFLY_UC,36.5397,-121.9363,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2021,6,0,0.833333,0,0.666667,1.333333,3.5,0.333333,0,0,0.833333,18.66667,0.666667,4.166667,0,0,0,0,0,0.666667,0,0,0,0,0,0,0,0,0.166667,0,36,0,0,0,0,23.5,0,0,0,42,0,1,0,9.333333,0,0,0,0,0,0,835.8333,1.333333,1,1.166667,0.166667,0,0,0,1.5,0,0,0,0,0,0,0,0,0,8.833333,2.333333,0,0,1.333333,108.3333,0.166667
BUTTERFLY_UC,36.5397,-121.9363,Carmel Bay SMCA,SMCA,MPA,CCSR,1933,2022,6,0.333333,0.166667,0,0,0.333333,0.333333,0.333333,0,0,1.333333,11.16667,2.666667,3.5,0,0,2.5,2.5,0.166667,1.166667,0,0,0,0,0.666667,0,1.5,0,0.166667,0,11.66667,0,0,0,0,16.33333,0,0,0,48.33333,0,0.333333,0.166667,8.5,0,0.166667,0,0,0,194.8333,195.3333,2.5,1.666667,3.833333,0,0,0,0,2.333333,3.333333,0,0,9.833333,0,0.5,0.666667,0,0,2.166667,3.833333,0,0.666667,0.166667,102,0.166667
CAMBRIA_DC,35.5679,-121.1243,Cambria SMCA,SMCA,MPA,CCSR,2007,2002,6,2.166667,0,0.166667,0.5,0,1.666667,0,0,0,0,4.333333,0,0.166667,0,0,0,0,0,0.166667,2.5,0,0,0.166667,0,0,141.6667,0.666667,0.166667,0,0.166667,0,0,0,0,0,0.333333,0,0,94,8.166667,7.166667,1.333333,0.166667,0,0,0,0,3.666667,0,0,12,9,1.833333,0,0,0,0,0.666667,14.83333,0,0,31.16667,0,0,0,0,0,1.666667,0,0,3.5,0,0,0
CAMBRIA_DC,35.5679,-121.1243,Cambria SMCA,SMCA,MPA,CCSR,2007,2003,4,1.25,0,0,0,0,0.25,0,0,0,0.25,4.25,0.25,0,0,0,0,0,0,0,11,0,0,0,0,0,132,1.75,0.25,0,0.25,0,0,0,0,2.75,0.25,0,0,164.75,0.5,55.75,1.5,0,0,0,0,0,1.75,0,0,8.75,4.25,1.25,0,0,1,0,2,20.75,0,0,4.25,0,0,0,0,0,1,12,0,0,0,0,0
CAMBRIA_DC,35.5679,-121.1243,Cambria SMCA,SMCA,MPA,CCSR,2007,2004,6,4.333333,0,0,1,0,1.5,0,0,0,0.333333,2.166667,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,0.833333,98,0,0,0,0,0,0,0,0,0.166667,0.333333,0,0,138,4.333333,6.166667,0.5,0.166667,0,0,0,0.333333,0.666667,2.833333,0.333333,22.66667,3.666667,0.166667,0,0,4.166667,0,0.833333,37.66667,0,0,21.16667,0,0,0,0,0,0.666667,0.666667,0,2.166667,0,0,0
CAMBRIA_DC,35.5679,-121.1243,Cambria SMCA,SMCA,MPA,CCSR,2007,2005,6,2,0,0,0.166667,0,0.166667,0,0,0,0.166667,3,0.333333,0,0,0,0,0,0,0.166667,0.166667,0,0,0,0,0,20.33333,0.166667,0,0,0,0,0,0,0,0,0.5,0,0,111,1.166667,5,0.166667,0.166667,0,0,0,0,0.666667,0.333333,0,9.333333,2.666667,0.333333,0,0,0,0,1.333333,42.5,0,0,45,0,0,0,0,0,0,2.166667,0.166667,0.833333,0,0,0
CAMBRIA_DC,35.5679,-121.1243,Cambria SMCA,SMCA,MPA,CCSR,2007,2006,6,4.166667,0,0,0.166667,0,0,0,0,0,0,2,0.333333,0,0,0,0,0,0.166667,0.5,0,0,0,0.166667,0.166667,0,63.16667,0.5,0,0,0,0,0,0,0,0.5,0.333333,0,0,97.16667,0.333333,7.166667,1,0,0,0,0,0,0.833333,0.166667,0,12.83333,5.666667,0.166667,0,0,0,0,0.666667,29.16667,0,0,40.5,0,0,0,0,0,2.666667,5.833333,0,0,0,0,0
CAMBRIA_DC,35.5679,-121.1243,Cambria SMCA,SMCA,MPA,CCSR,2007,2007,6,7.333333,0,0,0,0,0.333333,0,0,0,0,2.333333,0,0,0,0,0,0,0,0,0,0,0,0.166667,0,0,37.5,0.666667,0,0,0,0,0,0,0,7.333333,0.333333,0,0,98.66667,0.833333,5.833333,0.166667,0,0,0,0,0,0.666667,0,0.333333,14.66667,1.833333,1.833333,0,0,0,0,1.166667,82.83333,0,0,17,0,0,0,0,0,0.166667,0,0,0,0,0,0
CAMBRIA_DC,35.5679,-121.1243,Cambria SMCA,SMCA,MPA,CCSR,2007,2008,6,3.5,0,0,0.166667,0,1,0,0,0,0.333333,1,0,0,0,0,0,0,0,0.166667,0,0,0,0,1,0,38.5,0,0.166667,0,0,0,0,0,0,16.5,1,0,0,140.3333,0.5,2.666667,0,0,0,0,0,0,1,0,0,22.5,3.666667,1.166667,0,0,1.333333,0,0.333333,23.66667,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
CAMBRIA_DC,35.5679,-121.1243,Cambria SMCA,SMCA,MPA,CCSR,2007,2009,6,3.666667,0,0,0.166667,0,1.166667,0,0,0,1.166667,1.5,0.5,0,0,0,0.166667,0,0,0.666667,0,0,0,0,1.166667,0,153.8333,0,0,0,0.5,0,0,0,0,0.833333,0.5,0,0,120,0.166667,1.833333,0,0,0,0.166667,0,1.333333,0.666667,0,1.333333,31.5,2.166667,0.666667,0,0,0,0,1.5,18.83333,0,0,15.33333,0,0,0,0,0,0.833333,5.333333,0,0,0,0,0
CAMBRIA_DC,35.5679,-121.1243,Cambria SMCA,SMCA,MPA,CCSR,2007,2010,6,2,0,0,0,0,0,0,0,0,0.166667,1.333333,0.833333,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,80,1.333333,0,0,0,0,0,0,0,31.66667,0.166667,0,0,133.5,0.166667,2.166667,2,0.666667,0,0,0,0,2.5,0,0.666667,16.83333,4,0.666667,0.166667,0,0,0,1.666667,29.33333,0,0,105,0,0,0,0,0,0.166667,0,0.166667,0,0,0,0
CAMBRIA_DC,35.5679,-121.1243,Cambria SMCA,SMCA,MPA,CCSR,2007,2011,6,3.333333,0,0,0.5,0,0.833333,0,0,0,0,1.5,0.166667,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,10.83333,0,0,0,0,0,0,0,0,0.166667,0.5,0,0,128.1667,1,2.833333,0.166667,0.333333,0,0,0,0.333333,2.166667,0,0,46.33333,1,0.666667,0,0,0,0,1.333333,28,0,0,36.16667,0,0,0,0,0,5.833333,0.666667,0,0,0,0,0
CAMBRIA_UC,35.5705,-121.1271,Cambria SMCA,SMCA,MPA,CCSR,2007,2002,6,4.5,0,0,0,0,1,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0.166667,0,211.3333,0,0,0,0,0,0,0,0,0,0.166667,0,0,96.16667,0.166667,17.16667,0.166667,0,0,0,0.166667,0,1.833333,2.333333,0.166667,22.33333,5.333333,1.333333,0,0,0,0,0,8,0,0,53.66667,0,0,0,0,0,1.166667,0,0,0,0,0,0
CAMBRIA_UC,35.5705,-121.1271,Cambria SMCA,SMCA,MPA,CCSR,2007,2003,6,2.333333,0,0,0,0,1.833333,0,0,0,0.166667,3,0,0,0,0,0,0,0,0.166667,0,0,0,0.166667,0,0,92.16667,0,0,0,0,0,0,0,0,3.833333,0.833333,0,0,78.16667,1,16,2.166667,0,0,0,0,0,1.833333,0,0,1.833333,2.666667,2.333333,0,0,0,0,2.333333,2.5,0,0,11.5,0,0,0,0,0,0,3.833333,0,0,0,0,0
CAMBRIA_UC,35.5705,-121.1271,Cambria SMCA,SMCA,MPA,CCSR,2007,2004,6,1,0,0,0,0,1,0,0,0,0.166667,1.666667,0,0.333333,0,0,0,0,0,0,0,0,0,0.166667,0,0,33,0.166667,0,0,0,0,0,0,0,0,0.333333,0,0,97,1.833333,5.333333,0.166667,0,0,0,0,0,0,0.166667,0,10.33333,5.666667,0.666667,0,0,0,0,1.5,10.83333,0,0,31.83333,0,0,0,0,0,0,0,0,0,0,0,0
CAMBRIA_UC,35.5705,-121.1271,Cambria SMCA,SMCA,MPA,CCSR,2007,2005,6,3.666667,0,0,0.166667,0,0,0,0,0,0.166667,1.833333,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,29.66667,0,0,0,0.166667,0,0,0,0,0,1.166667,0,0,96.16667,0.166667,6.666667,1,0,0,0,0,0,0.666667,0.166667,0,11.5,4.666667,3.166667,0,0,0,0,1.666667,18.66667,0,0,18.83333,0,0,0,0,0,0,2.333333,0,0,0,0,0
CAMBRIA_UC,35.5705,-121.1271,Cambria SMCA,SMCA,MPA,CCSR,2007,2006,6,8.5,0,0,0.166667,0,0.166667,0,0,0,0,6.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.33333,0,0,0,0,0,0,0,0,0.333333,0.5,0,0,164.3333,0.5,2.666667,0,0,0,0,0,0,0.833333,0.666667,0.333333,3.333333,10,3.5,0,0,0,0,1,41.83333,0,0,22.16667,0,0,0,0,0,0.333333,2.833333,0,0,0,0,0
CAMBRIA_UC,35.5705,-121.1271,Cambria SMCA,SMCA,MPA,CCSR,2007,2007,6,7.166667,0,0,0,0,0.333333,0,0,0,0.333333,1,0,0,0,0,0,0,0,0.166667,0,0,0,0,1,0,103.8333,0,0,0,0,0,0,0,0,0.5,0.666667,0,0,78.5,0.333333,4.333333,0.166667,0,0,0,0,0,1,0,0.166667,8.5,5.166667,1.333333,0,0,0,0,2,13.5,0,0,19.66667,0,0,0,0,0,0.833333,1.666667,0,0.166667,0,0,0
CAMBRIA_UC,35.5705,-121.1271,Cambria SMCA,SMCA,MPA,CCSR,2007,2008,6,0,3.5,0,0,0,0.166667,0,0,0,0.333333,3,0,0,0,0,0,0,0,0.166667,0,0,0,0,0.833333,0,112.5,0,0,0,0,0,0,0,0,3.333333,0.333333,0,0,120.5,0.166667,10.33333,1.5,0.166667,0,0,0,0,0.833333,0,0,8.166667,3.333333,0.666667,0,0,0,0,2,12.16667,0,0,8.666667,0,0,0,0,0,0,2,1,0.333333,0,0,0
CAMBRIA_UC,35.5705,-121.1271,Cambria SMCA,SMCA,MPA,CCSR,2007,2009,6,3.166667,0,0,0,0,0,0,0,0,0.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.66667,0.333333,0,0,0,0,0,0,0,0.166667,0.166667,0,0,107.8333,0,3.666667,0.666667,0.5,0,0,0.166667,0,0.5,0,0.166667,7.333333,5.333333,0.833333,0,0,0,0,3,23.83333,0,0,33.83333,0,0,0,0,0,0.166667,16.33333,0,0,0,0,0
CAMBRIA_UC,35.5705,-121.1271,Cambria SMCA,SMCA,MPA,CCSR,2007,2010,6,3.333333,0,0,0.166667,0,1.333333,0,0,0,1.333333,1.166667,0,0.166667,0,0,0,0,0,0,0,0,0,0,0.166667,0,51.83333,0.333333,0,0,0,0,0,0,0,10.66667,0.166667,0,0,89.16667,0.166667,5.666667,0,0,0,0,0,0,0.833333,0,0,4,4.666667,0.166667,0,0,0,0,4.5,18.66667,0,0,43.66667,0,0,0,0,0,1.833333,1,0,0,0,0,0
CAMBRIA_UC,35.5705,-121.1271,Cambria SMCA,SMCA,MPA,CCSR,2007,2011,6,4.166667,0,0,0.5,0,0.333333,0,0,0,0.833333,0.666667,0,0.333333,0,0,0,0.166667,0,0.166667,0,0,0,0.166667,0,0,63.83333,0.666667,0,0,0,0,0,0,0,0,0,0,0,96.66667,0.166667,2.166667,0.666667,0.166667,0,0,0,0,1.833333,0,0,20.66667,7,0.333333,0,0,0,0,2.5,12.83333,0,0,29.5,0,0,0,0,0,1,0.166667,0,0,0,0,0
CANNERY_DC,36.615,-121.896,Edward Ricketts SMCA,SMCA,MPA,CCSR,2007,2007,6,0.666667,0,0,0.166667,0,0.5,0.5,0,0,0.166667,0,0.5,0.166667,0,0,0,0.833333,0,0.166667,0,0,0,0,2.333333,0,224,0.166667,0,0,1.333333,0,0,0,0,0,0.333333,0,0,114,0,8.333333,0.166667,0,0,0.666667,0.166667,0.333333,1.166667,8,12,3.833333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166667,1.666667,0,0,0,0,0
CANNERY_DC,36.615,-121.896,Edward Ricketts SMCA,SMCA,MPA,CCSR,2007,2008,6,0.333333,0,0,0,0.166667,0.166667,0,0,0,0,0,1.166667,0.333333,0,0,0,0,0,0.166667,0,0,0,0,2.833333,0,105.5,0,0.333333,0,0.333333,0,0,0,0,0,0.666667,0,0,74.16667,0,4.666667,0,0,0,0,0,0,0.5,4,9.166667,7,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0.666667,0,0,0,0,0
CANNERY_DC,36.615,-121.896,Edward Ricketts SMCA,SMCA,MPA,CCSR,2007,2011,6,1.833333,0,0,0,0,66.33333,0,0,0,0,0.166667,1.166667,0.666667,0,0,0,0,0,1,0,0,0,0,5,0,141.6667,0.166667,0.333333,0,0.666667,0,0,0,0,0,0.333333,0,0,139.8333,0,16.16667,0.333333,0,0,0.833333,0,1,0.666667,2.166667,0.666667,9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.833333,0.333333,0,0,0,0,0
CANNERY_DC,36.615,-121.896,Edward Ricketts SMCA,SMCA,MPA,CCSR,2007,2012,6,2.166667,0,0,0,0,89.5,0.333333,0,0,0.166667,0.166667,2.666667,0.833333,0,0,0,2.333333,0,0.666667,0,0,0,0,9.5,0,171.3333,0,0.166667,0,2.833333,0,0,0,0,0,0.333333,0,0,109.5,0,33.66667,0.166667,0.333333,0,1,0,1,3,5.666667,5,2.333333,1,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.833333,0.666667,0,0,0,0,0
CANNERY_DC,36.615,-121.896,Edward Ricketts SMCA,SMCA,MPA,CCSR,2007,2013,6,0.666667,0.5,0,0,0,81.83333,0.166667,0,0,2.166667,0.833333,3,0.666667,0,0,0,1.5,0,0.166667,0,0,0,0,5.833333,0,241.8333,0.166667,0.333333,0,0.5,0,0,0,0,0,1.666667,0,0,124,0,25.5,0,0,0,0.666667,0.166667,0,6,5.5,13.66667,1.333333,6.333333,1.666667,0,0,0,0,0.666667,0,0,0,0,0,0,0,0,0,2.333333,0.666667,0,0,0,0,0
CANNERY_DC,36.615,-121.896,Edward Ricketts SMCA,SMCA,MPA,CCSR,2007,2014,6,0.666667,0,0,0,0,102.6667,0,0,0,0,0.166667,3.833333,0.166667,0,0,0,0.333333,0,2,0,0,0,0,5.166667,0,151,0,1,0,2.166667,0,0,0,0,0,0,0,0,41.66667,0,4,0,0.166667,0,11.83333,0.166667,1.166667,0,5.333333,16.83333,2.833333,0.833333,0,0.833333,0,0,0,0,0,0,0,0,0,0,0,0,0,8.166667,0,0,0,0,0,0
CANNERY_DC,36.615,-121.896,Edward Ricketts SMCA,SMCA,MPA,CCSR,2007,2015,6,2,0,3,0,0,143.1667,0,0,0,0.833333,0,0.666667,0.833333,0,0,0,0.666667,0.166667,0,0,0,0,0,0.666667,0,118.5,0,0.5,0,5.166667,0,0,0,0,0,0,0,0,34.33333,0,1.166667,0.166667,0.5,0,1.333333,0,0,0,2.166667,98.83333,2.333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,6.666667,0
CANNERY_DC,36.615,-121.896,Edward Ricketts SMCA,SMCA,MPA,CCSR,2007,2017,6,1,0,0,0,0.333333,83.33333,0.166667,0,0,0.833333,0,1.833333,0.333333,0,0,0,3.333333,0,0,0,0,0,0,2.5,0,92.83333,0,1.166667,0,70.66667,0,0,0,0,0,0,0,0,17.83333,0,3,0,0.166667,0,0.5,0,1,0,2.666667,702.1667,0.166667,0.166667,0.666667,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666667,0,0,0,4.5,234,0
CANNERY_DC,36.615,-121.896,Edward Ricketts SMCA,SMCA,MPA,CCSR,2007,2018,6,1.833333,0.166667,0.166667,0,0.166667,145.5,0.333333,0,0,1.333333,1.166667,2.666667,0.333333,0,0,0,0.166667,0,0.166667,0,0,0,1.5,4.666667,0,191.3333,0,1.833333,0,39.83333,0,0,0,0,0,0,0,0,37.16667,0,2.5,0,0.5,0,0.333333,0.666667,0.166667,0,6,276.8333,0.833333,1.333333,1.166667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333,0.666667,0,0,0.5,27.83333,1.166667
CANNERY_DC,36.615,-121.896,Edward Ricketts SMCA,SMCA,MPA,CCSR,2007,2020,6,3.333333,0,0.166667,0,0,55.83333,0.5,0,4.5,1.666667,0.166667,3.166667,1.333333,0,0,0.166667,0,0,1.166667,0,0,0,0,0.5,0,70.83333,0,0.166667,0,56.5,0,0,0,0,0,0,0,0,40.83333,0,3,0.166667,2.166667,0,0,0,0.5,0,7.666667,1016.5,1,0.666667,0.166667,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.666667,0,0,0,18,1.166667
CANNERY_DC,36.615,-121.896,Edward Ricketts SMCA,SMCA,MPA,CCSR,2007,2021,6,2.833333,0.333333,0,0,0,152.1667,0.166667,0,0,0.833333,0,2.5,2.5,0,0,0.333333,0.166667,0,7,0,0,0,0,4.166667,0,29.66667,0,0.166667,0,121.8333,0,0,0,0,0,0,0,0,44,0,3,0.166667,4.333333,0,0.5,0,1,0,3.166667,918.5,0.333333,1.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.833333,0,0,2.5,231.1667,0
CANNERY_DC,36.615,-121.896,Edward Ricketts SMCA,SMCA,MPA,CCSR,2007,2022,6,1.166667,0,0,0,0,30.66667,0.333333,0,0,0.333333,0,1.833333,1.5,0,0,0,0,0,4.5,0,0,0,0,5,0,137,0,0.333333,0,26,0,0,0,0,0,0,0,0,23.5,0,1.333333,0,1.333333,0,0,0.5,2,0,0.333333,818.5,0.166667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,1,0,0,0,4.166667,0
CANNERY_UC,36.6126,-121.8946,Edward Ricketts SMCA,SMCA,MPA,CCSR,2007,2007,6,0,0,0,0,0.5,0,0.166667,0,0,0.333333,0,1,0.333333,0,0,0,0.166667,0,0,0,0,0,0.833333,1.166667,0,214.5,0,0.166667,0,1.166667,0,0,0,0.333333,0,0.5,0,0,96.66667,0,6.666667,0.166667,0,0,0,0.333333,2.333333,0.666667,6,5.166667,2.666667,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0,0,0.166667,2.833333,0,0,0,0,0
CANNERY_UC,36.6126,-121.8946,Edward Ricketts SMCA,SMCA,MPA,CCSR,2007,2008,6,0,0,0,0.166667,0,0,0.166667,0,0,0.166667,0,1.666667,1,0,0,0,0.333333,0,0.166667,0,0,0,0,4.833333,0,202.5,0,0.166667,0,2,0,0,0,0,0,0.333333,0,0,91.83333,0.166667,7.666667,0,0,0,1.333333,0,1.333333,0.666667,18.66667,8.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CANNERY_UC,36.6126,-121.8946,Edward Ricketts SMCA,SMCA,MPA,CCSR,2007,2011,6,0.666667,0,0,0.166667,0.166667,129.8333,0,0,0,0.833333,0,2.5,0.833333,0,0,0,0.166667,0,0.5,0,0,0,0.166667,6.833333,0.166667,121.1667,0,0.166667,0,0.833333,0,0,0,0.166667,0,0.333333,0,0,74,0,8,0,0,0,0.833333,0.166667,0.333333,1,11.33333,2.333333,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
CANNERY_UC,36.6126,-121.8946,Edward Ricketts SMCA,SMCA,MPA,CCSR,2007,2012,6,0.5,0,0,0.166667,0,50.33333,0,0,0,0.5,0,4,0.333333,0,0,0.166667,0.333333,0,0,0,0,0,0,1.666667,0,218.5,0,0,0,1.833333,0,0,0,0,0,0.5,0,0,142.8333,0.166667,17.83333,0,0.166667,0,0.833333,0.166667,0,1.333333,9.833333,4.333333,2.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,2.333333,0,3,0,0,0
