SITE,LATITUDE,LONGITUDE,MPAGroup,site_designation,site_status,MLPA_REGN,YEAR_MPA,year,upctrans,upc_COVERAGLSTR,upc_COVERANEM,upc_COVERBARNAC,upc_COVERBARROC,upc_COVERBARSAN,upc_COVERBRANCH,upc_COVERBROWN,upc_COVERBRYO,upc_COVERBUSHY,upc_COVERCLAM,upc_COVERCOMTUN,upc_COVERCORCAL,upc_COVERCRUCOR,upc_COVERCUCSPP,upc_COVERCUPCOR,upc_COVERDEADHOLD,upc_COVERDESSPP,upc_COVERDIACAL,upc_COVERDICTYOTALES,upc_COVERDIOCHA,upc_COVEREGRMEN,upc_COVERENCRED,upc_COVERERECOR,upc_COVERGORGAD,upc_COVERGREEN,upc_COVERHYDROID,upc_COVERLACY,upc_COVERLAMHOLD,upc_COVERLEAFY,upc_COVERMACPYRHF,upc_COVERMUD,upc_COVEROCTOCORAL,upc_COVERPHRCAL,upc_COVERSALTRI,upc_COVERSCUM,upc_COVERSHELL,upc_COVERSOLTUN,upc_COVERSPONGE,upc_COVERSTEOSM,upc_COVERTHYSQU,upc_COVERTUBEMAT,upc_COVERTUBEWORM,upc_COVERTURF,upc_RELIEFFLATREL,upc_RELIEFHIREL,upc_RELIEFMODREL,upc_RELIEFSLTREL,upc_SUBSTRATEBEDRK,upc_SUBSTRATEBOULD,upc_SUBSTRATECOB,upc_SUBSTRATESAND,upc_SUPERLAYERUNDBRIT,upc_SUPERLAYERUNDDET,upc_SUPERLAYERUNDLAMFAR,upc_SUPERLAYERUNDPAC,upc_COVERSCSB99RED,upc_COVERSARHOR
ANACAPA_EAST_ISLE_W,34.0159,-119.3717,Anacapa Island SMR,SMR,MPA,SCSR,1978,2011,4,3,0,0,8,2,12,3,16,4,0,5,1,3,1,0,0,0,2,3,1,0,3,15,0,0,3,3,1,0,3,0,0,3,0,0,2,0,3,2,2,0,0,2,0,8,18,75,44,54,2,0,0,0,20,0,0,0
ANACAPA_EAST_ISLE_W,34.0159,-119.3717,Anacapa Island SMR,SMR,MPA,SCSR,1978,2012,4,1,0,2,3,4,12,0,14,0,0,2,0,4,0,0,0,0,0,0,7,2,1,18,0,1,1,1,2,8,4,0,0,0,0,0,3,0,7,6,0,0,0,1,1,5,14,80,57,26,12,6,0,1,22,0,0,0
ANACAPA_EAST_ISLE_W,34.0159,-119.3717,Anacapa Island SMR,SMR,MPA,SCSR,1978,2014,4,0,0,9,7,13,8,2,1,0,0,0,0,2,0,1,1,0,1,0,3,1,2,18,0,0,0,13,3,3,2,0,0,0,0,0,5,0,1,0,2,0,2,0,4,12,12,72,33,31,20,17,0,3,19,0,0,1
ANACAPA_EAST_ISLE_W,34.0159,-119.3717,Anacapa Island SMR,SMR,MPA,SCSR,1978,2015,4,0,0,0,5,8,18,3,1,3,0,0,1,6,0,0,0,0,0,3,0,3,2,21,0,0,0,3,3,2,6,0,0,0,0,0,1,0,1,10,1,0,0,0,8,3,19,70,43,48,3,7,0,1,28,0,0,1
ANACAPA_EAST_ISLE_W,34.0159,-119.3717,Anacapa Island SMR,SMR,MPA,SCSR,1978,2016,4,0,0,0,7,6,18,1,12,2,0,1,0,5,1,0,0,2,0,3,0,2,3,11,0,0,6,1,2,5,2,0,0,0,0,0,0,0,3,6,2,0,2,0,0,18,8,74,60,30,8,2,0,1,5,0,0,2
ANACAPA_EAST_ISLE_W,34.0159,-119.3717,Anacapa Island SMR,SMR,MPA,SCSR,1978,2017,4,0,1,0,7,1,6,4,9,9,0,6,0,9,0,0,0,1,0,1,0,8,0,15,0,0,1,3,1,2,5,0,0,0,0,0,3,0,2,7,1,0,0,0,0,12,9,79,78,11,7,4,0,1,7,0,0,0
ANACAPA_EAST_ISLE_W,34.0159,-119.3717,Anacapa Island SMR,SMR,MPA,SCSR,1978,2018,4,0,0,0,2,1,14,0,23,1,0,0,0,9,0,1,0,0,2,1,10,2,1,14,0,1,3,3,2,2,4,0,0,1,0,0,1,0,3,1,0,0,1,0,5,19,5,71,63,20,13,4,0,1,7,0,0,0
ANACAPA_EAST_ISLE_W,34.0159,-119.3717,Anacapa Island SMR,SMR,MPA,SCSR,1978,2019,4,2,0,0,1,4,15,0,10,6,0,2,1,10,0,0,0,0,0,1,12,0,3,14,0,1,2,5,2,1,2,0,0,0,0,0,3,0,2,3,1,0,0,0,13,16,10,62,57,30,7,7,0,0,20,0,0,1
ANACAPA_EAST_ISLE_W,34.0159,-119.3717,Anacapa Island SMR,SMR,MPA,SCSR,1978,2020,4,3,0,1,4,8,12,0,12,2,0,7,0,7,0,1,0,0,1,7,3,0,4,16,0,0,2,3,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,4,7,9,80,23,51,16,10,0,3,13,0,0,3
ANACAPA_EAST_ISLE_W,34.0159,-119.3717,Anacapa Island SMR,SMR,MPA,SCSR,1978,2021,4,3,0,0,6,5,9,0,11,5,0,8,0,10,0,0,0,0,2,3,4,0,2,12,0,0,3,3,3,4,2,0,0,0,0,0,2,0,1,0,3,0,1,0,1,18,8,73,55,29,13,3,0,1,27,0,0,1
ANACAPA_LIGHTHOUSE_REEF_CEN,34.0128,-119.3631,Anacapa Island SMR,reference,reference,SCSR,0,2007,4,0,4,0,5,6,1,5,2,0,0,2,1,30,0,0,0,0,0,3,0,0,3,13,0,2,0,0,0,1,1,0,0,2,0,0,0,0,1,0,1,0,16,3,0,0,16,84,81,9,7,3,0,0,0,0,0,0
ANACAPA_LIGHTHOUSE_REEF_CEN,34.0128,-119.3631,Anacapa Island SMR,reference,reference,SCSR,0,2008,4,0,0,3,6,7,3,4,3,2,0,2,7,27,0,2,0,0,0,0,1,0,3,6,3,0,1,4,0,3,3,0,0,0,0,0,0,0,1,0,0,4,5,3,1,0,12,88,79,9,1,11,0,0,0,0,0,0
ANACAPA_LIGHTHOUSE_REEF_CEN,34.0128,-119.3631,Anacapa Island SMR,reference,reference,SCSR,0,2009,4,0,0,0,0,6,1,1,2,1,0,3,1,47,0,0,0,0,1,0,3,0,3,5,2,0,3,0,0,1,0,0,0,1,0,3,0,0,1,1,0,0,8,7,0,0,24,76,93,6,1,0,0,0,0,0,0,0
ANACAPA_LIGHTHOUSE_REEF_CEN,34.0128,-119.3631,Anacapa Island SMR,reference,reference,SCSR,0,2010,4,0,0,0,4,10,0,1,2,0,0,1,5,25,0,0,0,0,0,0,0,0,2,10,6,0,0,3,1,0,3,0,0,8,0,1,0,0,1,3,0,0,11,4,2,0,3,95,73,8,3,17,9,0,0,0,0,0
ANACAPA_LIGHTHOUSE_REEF_CEN,34.0128,-119.3631,Anacapa Island SMR,reference,reference,SCSR,0,2011,4,0,0,1,13,10,0,2,3,0,0,1,6,25,0,1,1,0,0,0,2,0,8,3,1,0,5,0,1,0,1,0,0,7,0,0,2,0,1,0,0,0,8,0,2,2,22,75,71,16,7,7,9,1,0,0,0,0
ANACAPA_LIGHTHOUSE_REEF_CEN,34.0128,-119.3631,Anacapa Island SMR,reference,reference,SCSR,0,2012,4,0,0,3,4,14,3,4,1,1,0,1,1,18,0,0,0,0,0,3,0,0,3,13,0,3,0,8,3,0,1,0,0,9,0,2,0,0,2,3,0,0,2,2,8,1,18,74,81,6,3,11,0,0,0,0,0,0
ANACAPA_LIGHTHOUSE_REEF_CEN,34.0128,-119.3631,Anacapa Island SMR,reference,reference,SCSR,0,2014,4,0,1,7,3,5,1,0,0,0,0,0,5,25,0,0,0,1,0,3,0,0,10,1,0,7,0,10,1,0,0,0,0,0,0,3,1,0,0,0,0,13,2,5,7,0,15,78,77,8,8,8,4,0,0,0,0,0
ANACAPA_LIGHTHOUSE_REEF_CEN,34.0128,-119.3631,Anacapa Island SMR,reference,reference,SCSR,0,2015,4,0,2,0,13,3,1,3,1,1,0,0,8,27,1,1,0,0,0,0,0,0,6,1,0,3,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,8,7,1,0,5,38,57,92,7,2,0,0,0,0,0,0,0
ANACAPA_LIGHTHOUSE_REEF_CEN,34.0128,-119.3631,Anacapa Island SMR,reference,reference,SCSR,0,2016,4,0,0,0,7,7,5,0,3,1,0,1,2,23,0,0,1,0,0,9,0,0,2,19,1,1,2,2,0,3,0,0,0,1,0,1,0,0,0,0,1,6,3,0,0,0,20,80,83,10,3,4,0,0,0,0,0,0
ANACAPA_LIGHTHOUSE_REEF_CEN,34.0128,-119.3631,Anacapa Island SMR,reference,reference,SCSR,0,2017,4,0,5,3,5,14,3,2,3,0,0,0,0,16,0,0,0,0,0,4,6,0,5,28,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,10,0,3,87,90,3,2,6,1,2,0,0,0,0
ANACAPA_LIGHTHOUSE_REEF_CEN,34.0128,-119.3631,Anacapa Island SMR,reference,reference,SCSR,0,2018,4,0,0,2,3,6,5,0,2,3,0,0,2,18,0,1,0,0,0,13,13,0,2,18,1,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,2,4,2,0,8,3,13,77,77,8,5,9,0,0,0,0,0,0
ANACAPA_LIGHTHOUSE_REEF_CEN,34.0128,-119.3631,Anacapa Island SMR,reference,reference,SCSR,0,2019,4,0,0,0,4,8,1,1,0,1,0,0,0,15,1,3,0,0,0,7,7,0,6,18,0,0,3,3,0,7,1,0,0,3,0,0,1,0,0,0,2,0,1,0,1,1,16,83,83,11,2,3,0,0,0,0,0,8
ANACAPA_LIGHTHOUSE_REEF_CEN,34.0128,-119.3631,Anacapa Island SMR,reference,reference,SCSR,0,2020,4,0,1,0,10,0,0,2,3,0,0,2,0,24,0,0,0,0,0,8,7,0,4,17,1,0,0,1,0,0,2,0,0,1,0,0,1,1,0,2,3,0,0,0,0,1,18,81,82,7,9,3,0,0,0,0,0,13
ANACAPA_LIGHTHOUSE_REEF_CEN,34.0128,-119.3631,Anacapa Island SMR,reference,reference,SCSR,0,2021,4,0,3,0,3,3,1,0,5,1,0,0,0,26,0,0,0,0,1,7,7,0,5,17,0,0,1,0,0,0,2,0,1,2,0,0,0,0,0,0,3,3,1,1,6,2,16,77,75,12,11,3,0,2,0,0,0,8
ANACAPA_LIGHTHOUSE_REEF_E,34.0139,-119.36,Anacapa Island SMR,reference,reference,SCSR,0,2007,4,0,3,0,3,3,0,7,7,2,0,2,1,28,0,2,0,0,0,4,8,0,1,3,0,0,0,0,0,0,1,0,0,11,0,2,0,0,0,4,2,0,7,1,15,0,20,65,76,5,12,7,0,0,0,0,0,0
ANACAPA_LIGHTHOUSE_REEF_E,34.0139,-119.36,Anacapa Island SMR,reference,reference,SCSR,0,2008,4,0,0,0,3,5,1,2,11,0,0,0,2,27,0,1,0,0,0,0,12,0,2,7,0,0,2,1,0,2,3,0,0,4,1,6,0,3,3,0,1,0,3,0,3,48,12,37,83,4,2,11,0,0,0,0,0,0
ANACAPA_LIGHTHOUSE_REEF_E,34.0139,-119.36,Anacapa Island SMR,reference,reference,SCSR,0,2009,4,0,1,0,8,3,0,1,8,3,0,4,3,27,0,3,0,0,0,1,1,1,7,7,1,1,2,0,3,2,0,0,1,0,0,2,0,0,0,1,1,1,4,3,0,5,34,61,78,15,3,4,0,0,0,0,0,0
ANACAPA_LIGHTHOUSE_REEF_E,34.0139,-119.36,Anacapa Island SMR,reference,reference,SCSR,0,2010,4,0,3,3,8,5,0,0,3,1,0,0,3,39,1,0,0,0,0,0,0,0,19,2,0,1,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,5,4,0,5,16,79,53,31,16,0,0,0,0,0,0,0
ANACAPA_LIGHTHOUSE_REEF_E,34.0139,-119.36,Anacapa Island SMR,reference,reference,SCSR,0,2011,4,0,1,2,18,3,3,1,2,0,0,2,6,32,0,1,0,0,0,0,0,0,12,2,0,0,1,1,0,1,1,0,1,8,0,0,0,0,0,0,0,0,5,0,1,5,28,67,43,38,17,2,0,0,0,0,0,0
ANACAPA_LIGHTHOUSE_REEF_E,34.0139,-119.36,Anacapa Island SMR,reference,reference,SCSR,0,2012,4,0,5,2,10,1,0,1,0,3,0,1,4,47,0,2,0,0,0,0,3,0,14,1,0,1,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,1,0,3,2,13,82,72,14,14,0,0,0,0,0,0,0
ANACAPA_LIGHTHOUSE_REEF_E,34.0139,-119.36,Anacapa Island SMR,reference,reference,SCSR,0,2014,4,0,0,9,23,2,0,0,3,0,0,0,1,29,0,0,0,0,0,6,0,0,5,1,0,9,0,5,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,2,7,2,32,59,42,42,15,1,0,0,0,0,0,0
ANACAPA_LIGHTHOUSE_REEF_E,34.0139,-119.36,Anacapa Island SMR,reference,reference,SCSR,0,2015,4,0,0,1,12,4,3,9,0,0,0,1,0,20,0,3,0,0,0,13,0,0,0,8,0,6,1,3,0,1,0,0,1,0,0,6,0,0,0,0,1,0,2,0,1,0,28,71,68,23,8,2,0,0,0,0,0,3
ANACAPA_LIGHTHOUSE_REEF_E,34.0139,-119.36,Anacapa Island SMR,reference,reference,SCSR,0,2016,4,0,2,0,6,4,2,2,4,0,0,1,0,33,1,0,0,0,0,10,1,0,1,21,1,5,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,1,1,0,0,2,25,73,59,22,19,0,0,0,0,0,0,2
ANACAPA_LIGHTHOUSE_REEF_E,34.0139,-119.36,Anacapa Island SMR,reference,reference,SCSR,0,2017,4,0,0,1,3,14,5,2,10,1,0,0,0,13,0,1,0,0,0,10,5,0,1,22,0,1,0,5,0,0,2,0,0,0,0,0,0,0,2,0,2,0,1,0,1,19,24,56,85,6,4,5,0,0,0,0,0,0
ANACAPA_LIGHTHOUSE_REEF_E,34.0139,-119.36,Anacapa Island SMR,reference,reference,SCSR,0,2018,4,0,0,1,1,7,1,0,7,1,0,0,0,17,0,0,0,0,0,28,4,0,3,18,1,0,1,2,0,0,1,0,0,1,0,0,3,0,0,1,0,0,2,1,2,1,9,88,69,17,9,5,0,0,0,0,0,1
ANACAPA_LIGHTHOUSE_REEF_E,34.0139,-119.36,Anacapa Island SMR,reference,reference,SCSR,0,2019,4,0,0,0,1,12,1,2,7,0,0,3,0,22,0,0,0,0,2,5,0,0,4,24,0,0,5,2,0,1,3,0,0,2,0,0,1,0,0,2,1,0,1,0,3,5,28,64,71,18,3,8,0,0,0,0,0,1
ANACAPA_LIGHTHOUSE_REEF_E,34.0139,-119.36,Anacapa Island SMR,reference,reference,SCSR,0,2020,4,0,0,0,5,7,1,3,5,0,0,3,2,29,0,0,0,0,7,0,13,0,2,7,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,6,0,7,6,14,73,63,20,4,13,0,0,0,0,0,0
ANACAPA_LIGHTHOUSE_REEF_E,34.0139,-119.36,Anacapa Island SMR,reference,reference,SCSR,0,2021,4,1,0,0,5,4,1,0,0,0,0,0,0,17,0,0,0,0,8,6,7,0,1,20,1,0,1,0,0,0,1,0,8,14,0,0,1,0,0,1,2,0,0,1,0,3,22,76,53,33,10,4,2,0,0,0,0,2
ANACAPA_LIGHTHOUSE_REEF_W,34.0108,-119.3725,Anacapa Island SMR,reference,reference,SCSR,0,2007,4,0,6,3,3,15,1,1,3,1,0,2,12,23,0,2,0,0,1,0,5,0,0,2,2,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,8,2,18,1,14,67,75,7,2,16,0,0,0,0,0,0
ANACAPA_LIGHTHOUSE_REEF_W,34.0108,-119.3725,Anacapa Island SMR,reference,reference,SCSR,0,2008,4,1,2,0,1,7,0,7,7,3,0,1,7,38,1,4,0,0,0,0,3,0,3,3,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,6,1,8,39,28,24,77,12,3,8,3,0,0,0,0,0
ANACAPA_LIGHTHOUSE_REEF_W,34.0108,-119.3725,Anacapa Island SMR,reference,reference,SCSR,0,2009,4,0,4,0,15,4,0,3,5,0,0,1,6,21,0,0,0,0,0,0,4,1,1,7,2,0,0,0,0,0,1,3,4,0,0,2,1,0,0,2,2,0,8,5,0,0,0,100,77,8,7,7,0,0,0,0,0,0
ANACAPA_LIGHTHOUSE_REEF_W,34.0108,-119.3725,Anacapa Island SMR,reference,reference,SCSR,0,2010,4,0,2,1,3,3,2,2,3,3,0,0,11,31,5,2,0,0,0,0,0,1,5,9,0,0,1,1,1,1,1,0,0,1,0,0,3,0,1,2,2,0,5,1,0,25,19,56,89,7,4,0,0,0,0,0,0,0
ANACAPA_LIGHTHOUSE_REEF_W,34.0108,-119.3725,Anacapa Island SMR,reference,reference,SCSR,0,2011,4,0,3,1,10,5,1,1,4,1,0,0,13,35,0,3,0,0,0,0,0,0,4,1,1,0,3,5,1,0,1,0,1,3,0,0,2,0,2,0,0,0,2,0,0,26,23,52,81,18,1,1,0,0,0,0,0,0
ANACAPA_LIGHTHOUSE_REEF_W,34.0108,-119.3725,Anacapa Island SMR,reference,reference,SCSR,0,2012,4,0,3,1,7,11,8,0,0,1,0,3,17,28,0,0,0,0,0,1,0,0,3,3,1,0,2,0,0,0,0,0,0,0,0,2,1,1,0,0,4,0,3,2,0,13,18,69,68,12,7,13,21,2,0,0,0,0
ANACAPA_LIGHTHOUSE_REEF_W,34.0108,-119.3725,Anacapa Island SMR,reference,reference,SCSR,0,2014,4,0,2,9,1,9,2,0,0,0,0,0,4,39,0,0,0,0,0,3,1,0,3,0,1,0,1,9,1,0,0,0,0,0,0,3,4,0,4,0,1,0,2,3,6,10,19,65,87,6,4,3,29,0,0,0,0,0
ANACAPA_LIGHTHOUSE_REEF_W,34.0108,-119.3725,Anacapa Island SMR,reference,reference,SCSR,0,2015,4,0,4,0,16,11,8,0,3,1,0,0,10,20,2,0,0,0,0,3,0,0,3,3,1,0,0,4,1,0,0,0,0,2,0,3,0,0,4,0,0,0,1,0,1,27,12,61,81,13,2,4,28,0,0,0,0,0
ANACAPA_LIGHTHOUSE_REEF_W,34.0108,-119.3725,Anacapa Island SMR,reference,reference,SCSR,0,2016,4,0,1,0,4,12,3,2,5,1,0,2,1,34,0,0,0,0,0,3,0,0,7,9,0,0,0,1,1,2,0,0,0,0,0,0,2,0,3,0,2,0,1,3,2,7,19,73,96,4,0,0,41,0,0,0,0,3
ANACAPA_LIGHTHOUSE_REEF_W,34.0108,-119.3725,Anacapa Island SMR,reference,reference,SCSR,0,2017,4,0,3,3,11,8,12,0,9,6,0,0,2,12,0,2,1,0,0,5,2,0,1,8,0,0,1,1,0,1,2,0,0,2,0,0,1,0,1,0,0,0,3,0,0,47,27,26,88,3,7,2,1,2,0,0,0,5
ANACAPA_LIGHTHOUSE_REEF_W,34.0108,-119.3725,Anacapa Island SMR,reference,reference,SCSR,0,2018,4,0,3,8,0,3,3,0,4,2,0,0,0,22,2,1,0,0,0,9,6,0,0,11,2,1,4,0,0,0,3,0,2,7,0,0,0,0,2,1,2,0,4,0,3,31,22,44,94,3,0,3,0,0,0,0,0,0
ANACAPA_LIGHTHOUSE_REEF_W,34.0108,-119.3725,Anacapa Island SMR,reference,reference,SCSR,0,2019,4,0,2,0,14,5,1,0,4,2,0,2,0,39,0,2,0,0,0,6,7,0,6,6,0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,13,88,82,13,3,3,0,0,0,0,0,0
ANACAPA_LIGHTHOUSE_REEF_W,34.0108,-119.3725,Anacapa Island SMR,reference,reference,SCSR,0,2020,4,0,1,1,1,3,0,2,2,1,0,1,0,38,0,1,0,0,0,5,11,0,5,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,1,1,3,0,4,12,12,73,78,9,8,4,0,0,0,0,0,10
ANACAPA_LIGHTHOUSE_REEF_W,34.0108,-119.3725,Anacapa Island SMR,reference,reference,SCSR,0,2021,4,0,6,0,8,3,1,0,2,3,0,3,0,31,0,0,1,0,0,3,10,0,0,12,0,0,2,0,2,0,0,0,2,3,0,0,3,0,2,3,0,0,0,2,0,13,20,67,74,13,8,4,0,0,0,0,0,0
ANACAPA_MIDDLE_ISLE_CEN,34.0099,-119.3883,Anacapa Island SMR,SMR,MPA,SCSR,2003,2000,3,0,0,2,9,21,1,1,0,0,0,0,0,42,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,15,0,4,0,0,96,67,23,7,3,0,0,0,0,0,0
ANACAPA_MIDDLE_ISLE_CEN,34.0099,-119.3883,Anacapa Island SMR,SMR,MPA,SCSR,2003,2001,1,0,2,0,13,20,0,0,2,0,0,0,0,45,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12,0,0,0,0,100,8,68,8,15,0,0,0,0,0,0
ANACAPA_MIDDLE_ISLE_CEN,34.0099,-119.3883,Anacapa Island SMR,SMR,MPA,SCSR,2003,2002,4,0,0,0,12,5,0,0,1,4,0,0,0,46,0,0,0,0,0,0,0,0,8,0,0,0,2,1,0,0,0,0,0,0,0,7,5,0,0,0,0,0,7,0,4,11,26,59,63,22,6,10,0,0,0,0,0,0
ANACAPA_MIDDLE_ISLE_CEN,34.0099,-119.3883,Anacapa Island SMR,SMR,MPA,SCSR,2003,2003,4,0,0,0,6,4,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,6,0,0,0,5,4,0,0,0,0,0,6,0,0,0,3,97,41,46,6,7,0,0,0,0,0,0
ANACAPA_MIDDLE_ISLE_CEN,34.0099,-119.3883,Anacapa Island SMR,SMR,MPA,SCSR,2003,2004,4,0,0,1,4,6,2,2,2,1,0,0,0,43,0,0,0,0,1,6,0,0,2,0,0,0,0,6,0,0,0,1,0,0,0,4,4,0,0,0,0,0,9,2,0,4,9,88,38,40,10,12,11,0,0,0,0,0
ANACAPA_MIDDLE_ISLE_CEN,34.0099,-119.3883,Anacapa Island SMR,SMR,MPA,SCSR,2003,2005,4,0,0,5,12,9,0,0,2,2,0,0,1,54,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,2,2,9,17,73,76,10,0,13,0,1,0,0,0,0
ANACAPA_MIDDLE_ISLE_CEN,34.0099,-119.3883,Anacapa Island SMR,SMR,MPA,SCSR,2003,2006,4,0,0,1,0,0,3,0,0,5,0,0,2,45,0,1,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,18,1,0,0,8,0,0,0,0,0,0,6,1,20,0,0,80,32,41,9,18,0,0,0,0,0,0
ANACAPA_MIDDLE_ISLE_CEN,34.0099,-119.3883,Anacapa Island SMR,SMR,MPA,SCSR,2003,2007,4,0,0,14,0,28,2,0,2,1,0,2,1,33,0,0,0,0,0,3,7,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,3,0,28,0,6,67,53,7,3,37,0,0,1,0,0,0
ANACAPA_MIDDLE_ISLE_CEN,34.0099,-119.3883,Anacapa Island SMR,SMR,MPA,SCSR,2003,2008,4,0,0,6,7,3,0,2,8,8,0,3,0,31,0,0,2,0,0,0,4,0,3,0,0,0,3,0,0,0,4,0,0,1,0,1,7,0,0,1,1,0,3,2,7,0,24,68,59,20,6,15,2,0,0,0,0,0
ANACAPA_MIDDLE_ISLE_CEN,34.0099,-119.3883,Anacapa Island SMR,SMR,MPA,SCSR,2003,2009,4,0,1,3,10,7,0,0,4,3,0,1,0,46,0,0,0,0,0,0,4,0,0,0,2,0,0,1,0,0,0,1,1,0,1,0,4,1,0,0,0,0,10,2,0,0,32,68,83,3,4,10,2,0,0,0,0,0
ANACAPA_MIDDLE_ISLE_CEN,34.0099,-119.3883,Anacapa Island SMR,SMR,MPA,SCSR,2003,2010,4,0,0,2,4,12,0,0,5,4,0,3,1,51,0,1,0,0,0,0,3,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,5,1,4,1,13,83,63,27,3,8,0,1,0,0,0,0
ANACAPA_MIDDLE_ISLE_CEN,34.0099,-119.3883,Anacapa Island SMR,SMR,MPA,SCSR,2003,2011,4,0,2,4,10,20,1,0,0,4,0,0,0,40,0,2,0,0,0,0,1,0,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,2,12,0,3,85,57,23,2,19,0,0,0,0,0,0
ANACAPA_MIDDLE_ISLE_CEN,34.0099,-119.3883,Anacapa Island SMR,SMR,MPA,SCSR,2003,2012,4,0,1,14,6,6,8,4,2,3,0,2,1,38,0,1,0,0,0,0,1,0,1,0,0,0,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,3,0,9,11,80,69,23,3,6,1,0,0,0,0,0
ANACAPA_MIDDLE_ISLE_CEN,34.0099,-119.3883,Anacapa Island SMR,SMR,MPA,SCSR,2003,2014,4,0,0,5,1,22,4,2,0,0,0,0,0,25,1,1,0,3,1,0,0,0,2,2,0,0,0,13,1,0,6,0,0,0,0,0,8,0,1,1,0,0,3,1,7,0,11,83,30,34,5,31,0,6,0,0,0,0
ANACAPA_MIDDLE_ISLE_CEN,34.0099,-119.3883,Anacapa Island SMR,SMR,MPA,SCSR,2003,2015,4,0,0,3,5,9,9,9,0,1,0,1,0,4,0,2,0,0,0,19,1,0,0,1,1,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,8,21,70,73,21,1,5,0,0,5,0,0,19
ANACAPA_MIDDLE_ISLE_CEN,34.0099,-119.3883,Anacapa Island SMR,SMR,MPA,SCSR,2003,2016,4,0,0,0,3,2,10,1,7,1,0,16,0,16,2,0,0,1,1,11,0,0,0,1,0,1,3,17,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,28,66,88,10,2,0,0,0,0,0,0,6
ANACAPA_MIDDLE_ISLE_CEN,34.0099,-119.3883,Anacapa Island SMR,SMR,MPA,SCSR,2003,2017,4,0,0,0,2,8,6,4,8,4,0,4,0,12,0,0,0,0,0,32,1,0,0,5,0,0,3,4,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,12,85,85,3,5,8,0,1,0,0,0,4
ANACAPA_MIDDLE_ISLE_CEN,34.0099,-119.3883,Anacapa Island SMR,SMR,MPA,SCSR,2003,2018,4,0,0,0,1,3,4,0,17,1,0,16,0,25,0,0,0,1,0,0,3,0,0,0,0,0,18,2,0,0,4,0,1,0,0,0,0,0,3,0,0,0,2,0,0,4,18,77,78,16,6,1,0,3,1,0,0,0
ANACAPA_MIDDLE_ISLE_CEN,34.0099,-119.3883,Anacapa Island SMR,SMR,MPA,SCSR,2003,2019,4,0,0,0,1,2,6,3,9,1,0,2,1,25,1,1,0,0,0,4,2,0,9,3,0,0,4,9,0,0,3,0,0,0,0,0,2,0,1,1,1,0,2,8,0,10,22,68,69,26,2,3,0,2,1,0,0,2
ANACAPA_MIDDLE_ISLE_CEN,34.0099,-119.3883,Anacapa Island SMR,SMR,MPA,SCSR,2003,2020,4,0,0,0,1,1,7,0,14,2,0,3,0,28,0,0,0,3,0,3,2,0,5,6,0,0,10,3,1,3,1,0,0,0,1,0,0,0,0,0,0,0,3,2,1,13,32,54,58,32,8,3,0,0,0,0,0,2
ANACAPA_MIDDLE_ISLE_CEN,34.0099,-119.3883,Anacapa Island SMR,SMR,MPA,SCSR,2003,2021,4,0,0,0,2,0,2,0,18,3,0,4,0,26,0,0,0,0,0,11,2,0,2,8,0,0,3,6,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,3,0,6,19,75,74,20,5,1,0,0,16,0,0,9
ANACAPA_MIDDLE_ISLE_E,34.0085,-119.3882,Anacapa Island SMR,SMR,MPA,SCSR,2003,2000,9,0,0,6,10,33,2,2,0,0,0,0,0,23,0,1,0,0,0,1,0,1,0,7,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,2,0,0,5,0,13,0,3,85,61,26,0,13,0,0,0,0,0,0
