SITE,LATITUDE,LONGITUDE,MPAGroup,site_designation,site_status,MLPA_REGN,YEAR_MPA,year,fishtrans,fish_CPUN,fish_GNIG,fish_HRUB,fish_HSEM,fish_OCAL,fish_OYT,fish_SMYS,fish_EJAC,fish_KGB,fish_PCLA,fish_SPUL,fish_BFRE,fish_MCAL,fish_OPIC,fish_PCLAYOY,fish_HROS,fish_RTOX,fish_RVAC,fish_STRE,fish_STREYOY,fish_SATR,fish_CPUNYOY,fish_OCALYOY,fish_SCAR,fish_CPRI,fish_ELAT,fish_SCAU,fish_SCHR,fish_HROSYOY,fish_HCAR,fish_ATHE,fish_SMAR,fish_SPULYOY,fish_PFUR,fish_OYB,fish_SMYSYOY,fish_SDALYOY,fish_SMINYOY,fish_HRUBYOY,fish_BFREYOY,fish_RFYOY,fish_EJACYOY,fish_SPAUYOY,fish_SPAU,fish_AFLA,fish_CAGGYOY,fish_MCALYOY,fish_OELO,fish_HDEC,fish_PNEB,fish_SHOPYOY,fish_SSAXYOY,fish_SSEMYOY,fish_SROSYOY,fish_SMIN,fish_SAUR,fish_SMEL,fish_RNIC,fish_SPINYOY,fish_HCARYOY,fish_ELATYOY,fish_SAURYOY,fish_HDECYOY,fish_PNEBYOY,fish_SENTYOY,fish_SMARYOY,fish_PFURYOY,fish_AOCEYOY,fish_OPICYOY,fish_SNEBYOY,fish_PCALYOY,fish_CVIOYOY,fish_PCOEYOY,fish_SDIPYOY,fish_RVACYOY,fish_RTOXYOY,fish_SRUBYOY,fish_HLAGYOY,fish_HANAYOY,fish_PNOTYOY,fish_EMBIYOY
ANACAPA_EAST_FISH_CAMP_E,34.0045,-119.3858,Anacapa Island SMR,reference,reference,SCSR,0,2022,8,4.625,0.125,1,0,0,0,0,0,0,1.625,0.25,0,0.5,0.5,0,0,0,0,0,0,0,9.75,0,0,0,0,0,0,0,0,1.75,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_FISH_CAMP_W,34.0031,-119.4042,Anacapa Island SMR,reference,reference,SCSR,0,2005,8,5.875,0.375,0.5,0.125,10.375,0,0,1,0,2.625,0.25,5.625,0.75,0.75,0.125,0.125,0,0,0,0,0.125,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_FISH_CAMP_W,34.0031,-119.4042,Anacapa Island SMR,reference,reference,SCSR,0,2006,8,0.125,1.125,0.625,0,3.5,0,0,0.5,0,2,0.375,0,0.25,0.25,0.125,0,0,0.125,0,0,0.125,0,0.5,0,0.25,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_FISH_CAMP_W,34.0031,-119.4042,Anacapa Island SMR,reference,reference,SCSR,0,2007,8,4.875,0.25,0.25,0.75,9.625,0,0,2.375,0,2.875,0.25,1.375,0.625,0.875,1.25,0,0,0.25,0,0,0,0.625,1.375,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.125,1.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_FISH_CAMP_W,34.0031,-119.4042,Anacapa Island SMR,reference,reference,SCSR,0,2008,8,1,1.125,0.5,0.625,12.5,0,0,2.5,0.125,2.5,0.125,10.5,0.75,1.375,0,0,0,0.375,0,0,0.125,0,1,0,0.125,0,0,0,0.125,0,0,0,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_FISH_CAMP_W,34.0031,-119.4042,Anacapa Island SMR,reference,reference,SCSR,0,2009,8,1.75,2.375,0.125,0.375,14.125,0,0,2.625,0.5,3.625,0.875,6.375,0.375,0.375,0,0.5,0,0.125,0,0,0,0,1.625,0,0,0,0,0,0.125,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_FISH_CAMP_W,34.0031,-119.4042,Anacapa Island SMR,reference,reference,SCSR,0,2021,8,0.25,1.25,0.5,0.375,6.125,0.125,0,0.5,0,5.625,2,0.875,1.125,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_FISH_CAMP_W,34.0031,-119.4042,Anacapa Island SMR,reference,reference,SCSR,0,2022,8,0.375,1,1.5,0.125,18.625,0,0,3,0,5.875,1.25,4.75,5.75,0,0,0,0,0,0,0,0,11.375,0,0,0,0,0,0,0,0,8.75,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_CEN,34.0177,-119.3637,Anacapa Island SMR,SMR,MPA,SCSR,1978,1999,3,12.66667,6.333333,1.333333,4.666667,7,32,0.333333,1.333333,0,2.666667,2.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_CEN,34.0177,-119.3637,Anacapa Island SMR,SMR,MPA,SCSR,1978,2000,5,110,23.4,3.6,2.4,147.6,0.2,0.2,7,0,5.2,1.2,0.8,12,0,1.2,0.4,0,0.8,0,0,0,6,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_CEN,34.0177,-119.3637,Anacapa Island SMR,SMR,MPA,SCSR,1978,2001,4,5.75,0,4,1.75,7.75,0,0,6.5,1,2.5,1.5,4,0,0.5,0,0,0,0,0.25,0.25,0.75,0,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_CEN,34.0177,-119.3637,Anacapa Island SMR,SMR,MPA,SCSR,1978,2002,7,10,1.142857,0.142857,1.142857,3.285714,0,0,0.714286,0,8.857143,1.714286,1.857143,1.571429,0,0,0,0,0.142857,0,0,0.571429,1.571429,1.142857,0,0.285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714286,0,0,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_CEN,34.0177,-119.3637,Anacapa Island SMR,SMR,MPA,SCSR,1978,2003,8,23.375,9.375,2.75,1.375,3.125,0.375,0.125,1.875,0,8.125,1,3.125,1.125,0,0,0,0,0.75,0,0,0,0,0,0,0.25,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_CEN,34.0177,-119.3637,Anacapa Island SMR,SMR,MPA,SCSR,1978,2004,8,37,1.875,2.125,0.625,14.25,0,0,5,0.125,1.625,1.375,4.5,0.375,0.875,0.125,0.375,0.125,1.375,0,0,0,0,14.125,0,2.875,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_CEN,34.0177,-119.3637,Anacapa Island SMR,SMR,MPA,SCSR,1978,2005,8,38.75,2.375,2.125,0.375,3.5,0.125,0,4.625,0,2.5,1.5,0.625,0.25,0,0.625,0,0,0.25,1.25,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_CEN,34.0177,-119.3637,Anacapa Island SMR,SMR,MPA,SCSR,1978,2006,8,34,2.375,1.375,1.125,7.375,0,0,2.125,0,1.625,0.5,5.875,1.75,0.25,0,0,0,0,0.125,0,0,30.25,0.375,0,0,0,0,0.125,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_CEN,34.0177,-119.3637,Anacapa Island SMR,SMR,MPA,SCSR,1978,2007,8,19.625,6.75,1.125,2.125,6.875,0,0,3.25,0.625,4,1,1,2.625,0,0.375,0,0,1.875,0,0.125,0.125,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_CEN,34.0177,-119.3637,Anacapa Island SMR,SMR,MPA,SCSR,1978,2008,8,12,0.75,1.125,1.125,5.375,0,0,2,0,1.375,0.75,1.125,0.125,0,0,0,0,0.375,0,0,0,0,1.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_CEN,34.0177,-119.3637,Anacapa Island SMR,SMR,MPA,SCSR,1978,2009,8,17.125,1,2.25,1.125,7,0,0,4.625,4.75,2.5,1.875,8.75,0.125,0.125,0.125,0.5,0,0.375,0,0,2.125,3.125,0,0,0.125,0.5,0,0,0.375,0,0,0,0,0,0.125,0,0,0,0,0.625,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_CEN,34.0177,-119.3637,Anacapa Island SMR,SMR,MPA,SCSR,1978,2010,8,22.875,1.125,1.125,0.75,17,0,0,3.5,0.125,0.5,2.375,3.5,0.75,0.5,0,0,0,0.75,0,0.125,1.125,0,0,0,0,0.75,0,0,0,0,0,0,0,0,1.25,1.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_CEN,34.0177,-119.3637,Anacapa Island SMR,SMR,MPA,SCSR,1978,2011,8,15.375,1.875,0.875,0.375,8.875,0.125,0,6.25,0.125,3.25,0.875,6.875,0.125,1.5,0,0.25,0.125,0.875,0,0,0.5,0,0.125,0,0,0.75,0,0.125,0.125,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_CEN,34.0177,-119.3637,Anacapa Island SMR,SMR,MPA,SCSR,1978,2012,8,5.25,1.75,1,0,4.625,0.375,0,1.875,0.25,1.125,0.625,2.125,0.5,2,0.375,0.5,0,0.5,0,0,0.5,13.125,1.125,0,0,0.375,0,0,0.5,0,0,0.125,0,0,0.125,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_CEN,34.0177,-119.3637,Anacapa Island SMR,SMR,MPA,SCSR,1978,2013,8,5.375,0.875,0.25,0.625,4.5,2.25,0.375,4.875,0.375,4.25,1.125,5.25,1.75,0.25,0.125,0.125,0,0.75,0,0.125,0.5,7.75,2.375,0,0,0.375,0,0,0,0,0,0,0,0,2.625,0.5,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_CEN,34.0177,-119.3637,Anacapa Island SMR,SMR,MPA,SCSR,1978,2014,8,3.125,0.5,0.875,1.75,8,0.5,0.25,9.75,0,2.5,1.125,9.75,0.5,0.625,2,0.125,2.625,3.125,0,0,0.125,57.75,5.375,0,0,0.5,0,0.125,0.5,0,0,0,0.125,0,0.125,0.125,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_CEN,34.0177,-119.3637,Anacapa Island SMR,SMR,MPA,SCSR,1978,2015,8,43.375,1.25,1,2,5.75,0.25,0,1.875,0,4.875,0.75,1.25,1,0,0.375,0,0,0.125,0.125,0,0.5,161.125,2.5,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_CEN,34.0177,-119.3637,Anacapa Island SMR,SMR,MPA,SCSR,1978,2016,8,66.625,5.25,3,9,8.375,0.375,0,3.75,0,8.875,2.875,0.125,1.875,0,1.125,0,0,0,0,0,0.125,1.875,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_CEN,34.0177,-119.3637,Anacapa Island SMR,SMR,MPA,SCSR,1978,2017,8,8.75,2,3.25,5.125,3,0.125,0,7.75,0,5,3.25,0.625,0.375,0.125,0.125,0.125,0,0.375,0,0,0,7.5,0,0,0,0,0,0,11,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_CEN,34.0177,-119.3637,Anacapa Island SMR,SMR,MPA,SCSR,1978,2018,8,3.375,2.25,3.625,3,1.625,0,0,3.625,0,2.5,3.125,1,1.5,0.25,0,0.5,0,0.125,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_CEN,34.0177,-119.3637,Anacapa Island SMR,SMR,MPA,SCSR,1978,2019,8,12.875,9.5,2.25,2,2.25,0,0,1,0,6.375,4.375,0.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0.125,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_CEN,34.0177,-119.3637,Anacapa Island SMR,SMR,MPA,SCSR,1978,2020,8,5.125,1.875,2.375,0.875,5.25,0,0,5.875,0,3.25,1.125,1,1.25,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,3.75,0,0,0,0,0,0,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_CEN,34.0177,-119.3637,Anacapa Island SMR,SMR,MPA,SCSR,1978,2021,8,7.25,2.5,2.375,0.375,0.5,0,0,4.75,0,2.625,1.625,7.5,0.375,0.125,0.125,0.5,0,0,0,0,0.25,0,0,0,0,0,0,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_CEN,34.0177,-119.3637,Anacapa Island SMR,SMR,MPA,SCSR,1978,2022,8,3.875,0.625,2.625,0,2.375,0,0,4.875,0.125,4.375,1.25,12.75,6.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,16.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,1999,3,34.66667,5.333333,1.333333,2.333333,13,0,0,0.333333,0,3.666667,1.666667,0,0.333333,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2000,6,138.8333,6.5,2.5,1.666667,36.66667,0.333333,0.166667,3.833333,0,7.166667,3.833333,0.166667,0.333333,0,2.333333,0.166667,0,0.333333,0,0,0,5.666667,1.166667,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2001,4,10,0,6,4.75,2.5,0.25,0,5,0,10,3.75,3.5,1,1,0,0.25,0,0,0,0,0.25,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2002,7,8,1.285714,1.857143,1,3.428571,0,0,2.285714,0,8,4,1,0.714286,0,0,0,0.142857,0.142857,0,0,0,46,2.142857,0,0.142857,0,0,0,0.142857,0,0,0,1.285714,0,0,0,0,0,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2003,8,16.5,6.25,1.625,0.75,6,0,0,0.625,0.625,1.875,1.375,4.375,0.5,0,0,0,0,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2004,8,5.375,1.875,1,0.5,7.5,0.125,0,4.625,4.25,3.625,1.875,4.5,0.75,0,0,0.125,0,4.5,0.25,0.125,0.125,0,0,0,0,0,0,0,0.25,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2005,8,14.5,1.125,2.375,0.625,6.375,0,0,4.125,0,6.125,2.25,3.5,0.125,0,0.125,0,0,0.25,0.125,0,0,0,0,0,0,0.125,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2006,8,4,2.625,1.375,1.125,9.5,0,0,2.5,0,3.875,1.25,1.125,0.5,0.25,0.375,0.25,0,0.375,0.125,0,0,6.25,1.875,0,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0.125,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2007,8,59.875,1.875,0.75,0.875,7.375,0,0,1.625,0,1.375,2.625,0.625,1.5,0.25,0,0,0.125,0.5,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2008,8,4.125,0.375,1,0.75,4.875,0.125,0,0.875,0,1.375,0.375,0.875,0.25,0,0,0,0,1.625,0,0,0.25,8.375,1,0,0,0,0,0,0.125,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2009,8,28.25,2.375,0.75,0.625,19.25,0,0,4.25,2,1.5,2.25,10.25,0.125,0.125,0.375,1.375,0,0,0.125,0,0.125,28.75,0.125,0,0,0.625,0,0.125,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2010,8,17.375,1.625,0.875,0.625,10,0.125,0,3.5,0.375,1.75,1,2,0.625,0.625,0,0,0,1.5,0.125,0.125,2.25,0,0,0,0,0.5,0,0,0,0,0.25,0,0.125,0,2.625,2.75,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2011,8,41.25,3.25,1.75,0.125,2.875,0.375,0.125,3,0,2.75,0.75,5,0,2.5,0,0.125,0.125,0.625,0.125,0.125,1,14.125,0,0,0,0.75,0,0,0.125,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2012,8,7.125,4.5,0.75,0.5,8.75,0.25,0,2.375,0.5,2.75,0.625,3.75,1.125,1.5,0.125,0.5,0,0.75,0,0,0.375,0.125,0,0,0,0,0,0,0.625,0,0,0,0,0,1.625,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2013,8,136.125,0.25,1.5,0,15.875,0.5,1.625,1.375,0.375,4,1.75,9.75,0,0.875,1,0,0,0.25,0,0.125,1,23.875,0,0,0,0.5,0,0,0,0,0,0,0.625,0,0.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2014,8,46.5,1.25,2.875,7,18.625,0,0.875,3.5,0,5.5,2.125,9.125,0.625,0.875,1.5,1.5,0.125,0.375,0,0,0.125,65,2.875,0,0,0.625,0,0,0.125,0,0,0,0.375,0,0,1.25,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2015,8,80.5,1.125,2.5,3.625,6.625,0,0,1.25,0,6.375,1.375,1,1.625,0.125,0,0,0,0,0.125,0,0,106.5,6.75,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0.125,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2016,8,36,2.625,5.625,7.875,2.125,0,0,2.125,0,14.875,4.625,0,2.625,0.125,0.375,0.375,0,0,0,0,0.25,19.375,0.125,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANACAPA_EAST_ISLE_E,34.017,-119.3611,Anacapa Island SMR,SMR,MPA,SCSR,1978,2017,8,44,2.25,3.625,3.375,5.25,0,0,1.75,0,10.875,4.375,0,2.125,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
